audit_mode,module,file,xmlid,view_name,model,inherit_id,arch_root,arch_kind,field_count,group_count,labelled_group_count,notebook_count,page_count,labelled_page_count,statusbar_count,header_button_count,button_box_count,stat_button_count,chatter_count,x2many_inline_count,data_anchor_count,source_trace_field_count,structural_score,classification,recommendation,gaps
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_request_form,sc.subcontract.request.form,sc.subcontract.request,,form,full_form,27,4,0,1,4,4,1,4,0,0,0,1,33,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_settlement_form,sc.subcontract.settlement.runtime.default.form,sc.subcontract.settlement,,form,full_form,24,4,0,1,3,3,1,4,0,0,0,1,30,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_settlement_form,sc.subcontract.settlement.form,sc.subcontract.settlement,,form,full_form,24,4,0,1,3,3,1,4,0,0,0,1,30,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_core.view_sc_subscription_form,sc.subscription.runtime.default.form,sc.subscription,,form,full_form,7,1,0,0,0,0,0,0,0,0,0,0,7,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_core.view_sc_subscription_form,sc.subscription.form,sc.subscription,,form,full_form,7,1,0,0,0,0,0,0,0,0,0,0,7,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_core.view_sc_subscription_plan_form,sc.subscription.plan.runtime.default.form,sc.subscription.plan,,form,full_form,7,2,0,0,0,0,0,0,0,0,0,0,7,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_core.view_sc_subscription_plan_form,sc.subscription.plan.form,sc.subscription.plan,,form,full_form,7,2,0,0,0,0,0,0,0,0,0,0,7,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_tax_deduction_registration_form,sc.tax.deduction.registration.runtime.default.form,sc.tax.deduction.registration,,form,full_form,25,7,3,0,0,0,1,3,0,0,0,0,28,5,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_tax_deduction_registration_form,sc.tax.deduction.registration.form,sc.tax.deduction.registration,,form,full_form,25,7,3,0,0,0,1,3,0,0,0,0,28,5,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_treasury_ledger_form,sc.treasury.ledger.runtime.default.form,sc.treasury.ledger,,form,full_form,14,7,3,0,0,0,0,0,0,0,0,0,14,3,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_treasury_ledger_form,sc.treasury.ledger.form,sc.treasury.ledger,,form,full_form,14,7,3,0,0,0,0,0,0,0,0,0,14,3,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_treasury_reconciliation_form,sc.treasury.reconciliation.runtime.default.form,sc.treasury.reconciliation,,form,full_form,22,6,2,0,0,0,1,5,0,0,0,0,27,0,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_treasury_reconciliation_form,sc.treasury.reconciliation.form,sc.treasury.reconciliation,,form,full_form,22,6,2,0,0,0,1,5,0,0,0,0,27,0,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_core.view_sc_usage_counter_form,sc.usage.counter.runtime.default.form,sc.usage.counter,,form,full_form,4,1,0,0,0,0,0,0,0,0,0,0,4,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_core.view_sc_usage_counter_form,sc.usage.counter.form,sc.usage.counter,,form,full_form,4,1,0,0,0,0,0,0,0,0,0,0,4,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_workbench_item_form,sc.workbench.item.runtime.default.form,sc.workbench.item,,form,full_form,16,7,4,0,0,0,1,4,0,0,0,0,20,2,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_workbench_item_form,sc.workbench.item.form,sc.workbench.item,,form,full_form,16,7,4,0,0,0,1,4,0,0,0,0,20,2,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_workflow_def_form,sc.workflow.def.runtime.default.form,sc.workflow.def,,form,full_form,15,4,0,1,2,2,1,2,0,0,0,1,20,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_workflow_def_form,sc.workflow.def.form,sc.workflow.def,,form,full_form,15,4,0,1,2,2,1,2,0,0,0,1,20,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_workflow_instance_form,sc.workflow.instance.runtime.default.form,sc.workflow.instance,,form,full_form,25,3,0,1,2,2,1,4,0,0,0,2,30,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_workflow_instance_form,sc.workflow.instance.form,sc.workflow.instance,,form,full_form,25,3,0,1,2,2,1,4,0,0,0,2,30,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_workflow_node_form,sc.workflow.node.runtime.default.form,sc.workflow.node,,form,full_form,9,3,0,0,0,0,0,0,0,0,0,0,9,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_workflow_node_form,sc.workflow.node.form,sc.workflow.node,,form,full_form,9,3,0,0,0,0,0,0,0,0,0,0,9,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,sms.sms_composer_view_form,sms.composer.runtime.default.form,sms.composer,,form,full_form,19,1,0,0,0,0,0,0,0,0,0,0,24,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,sms.sms_composer_view_form,sms.composer.view.form,sms.composer,,form,full_form,19,1,0,0,0,0,0,0,0,0,0,0,24,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,sms.mail_resend_message_view_form,sms.resend.runtime.default.form,sms.resend,,form,full_form,10,0,0,0,0,0,0,0,0,0,0,1,15,0,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,sms.mail_resend_message_view_form,sms.resend.form,sms.resend,,form,full_form,10,0,0,0,0,0,0,0,0,0,0,1,15,0,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,sms.sms_tsms_view_form,sms.sms.runtime.default.form,sms.sms,,form,full_form,7,4,0,0,0,0,1,3,0,0,0,0,10,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,sms.sms_tsms_view_form,sms.sms.view.form,sms.sms,,form,full_form,7,4,0,0,0,0,1,3,0,0,0,0,10,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,sms.sms_template_view_form,sms.template.runtime.default.form,sms.template,,form,full_form,6,2,0,1,1,1,0,1,1,1,0,0,10,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_chatter
runtime_view,runtime,odoo.registry,sms.sms_template_view_form,sms.template.view.form,sms.template,,form,full_form,6,2,0,1,1,1,0,1,1,1,0,0,10,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_chatter
runtime_default,runtime,odoo.registry,sms.sms_template_preview_form,sms.template.preview.runtime.default.form,sms.template.preview,,form,full_form,6,0,0,0,0,0,0,0,0,0,0,0,6,1,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,sms.sms_template_preview_form,sms.template.preview.form,sms.template.preview,,form,full_form,6,0,0,0,0,0,0,0,0,0,0,0,6,1,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,sms.sms_template_reset_view_form,sms.template.reset.runtime.default.form,sms.template.reset,,form,full_form,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,sms.sms_template_reset_view_form,sms.template.reset.view.form,sms.template.reset,,form,full_form,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,snailmail.snailmail_letter_form,snailmail.letter.runtime.default.form,snailmail.letter,,form,full_form,8,1,0,0,0,0,1,2,0,0,0,0,10,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,snailmail.snailmail_letter_form,snailmail.letter.form,snailmail.letter,,form,full_form,8,1,0,0,0,0,1,2,0,0,0,0,10,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,snailmail.snailmail_letter_format_error,snailmail.letter.format.error.runtime.default.form,snailmail.letter.format.error,,form,full_form,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,snailmail.snailmail_letter_format_error,snailmail.letter.format.error.form,snailmail.letter.format.error,,form,full_form,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_group;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,snailmail.snailmail_letter_missing_required_fields,snailmail.letter.missing.required.fields.runtime.default.form,snailmail.letter.missing.required.fields,,form,full_form,8,1,0,0,0,0,0,0,0,0,0,0,10,0,5,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,snailmail.snailmail_letter_missing_required_fields,snailmail.letter.missing.required.fields.form,snailmail.letter.missing.required.fields,,form,full_form,8,1,0,0,0,0,0,0,0,0,0,0,10,0,5,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
